item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q4922569,Gen. Tea Banh,Q113501557,Minister of National Defence,2006-06-27,,102,,Q4922569-9BF8E52E-021F-4C50-9B7E-293C41DD256C
Q4922790,Khieu Kanharith,Q59326295,Minister of Information,2004-07-14,,102,,Q4922790-7417275C-478A-499F-851B-BA6D1EC3012E
Q5069253,Cham Prasidh,Q114417394,"Minister of Industry, Science, Technology and Innovation",2020-03-30,,,,Q5069253-E689BF8E-9F56-45BD-930B-F0F21E2ABB93
Q5094851,Chhay Than,Q114417381,Minister of Planning,1998,,102,,Q5094851-d3837575-4348-baa0-da91-460dc0c9b70d
Q54362350,Veng Sakhon,Q114418480,"Minister of Agriculture, Forestry and Fisheries",2016-04-05,,,,Q54362350-8CD5B56D-EB91-4348-B716-7C91AF032364
Q56223136,Say Samal,Q114417375,Minister of Environment,2013-09-24,,102,,Q56223136-F14A1972-B93D-4F2C-AA63-223BD1F22385
Q56255440,Mam Bun Heng,Q113501566,Minister of Health,2008-09-25,,102,,Q56255440-CEE2E475-D9A5-4C5B-85C9-2ACBCD405A8E
Q57788,Hun Sen,Q1999325,Prime Minister,1998-11-30,,102,,Q57788-9AF55E75-D434-43C9-9400-F0C1B27E33B9
Q58287,Hor Namhong,Q29146839,Deputy Prime Minister without Portfolio,2004-07-16,,102,,Q58287-F6C1EB1A-E2E5-4786-85DC-2D10D197518E
Q59660308,Pan Sorasak,Q114417331,Minister of Commerce,2016-04-02,,,,Q59660308-AC150B07-8A6B-481D-B8CC-2356AE9E3540
Q6816221,Men Sam An,Q62063457,Minister of National Assembly-Senate Relations and Inspection,2004-07-16,,102,,Q6816221-8359b316-4fce-f73d-4c1e-0e16bd50545b
Q6816221,Men Sam An,Q29146839,Deputy Prime Minister,2008-09-25,,102,,Q6816221-8f587a9f-4ad8-9aca-93b1-4249f6a385c8
Q7638222,Sun Chanthol,Q114417386,Minister of Public Works and Transport,2016-04-05,,,,Q7638222-0E9D1F34-73FD-4F03-8D1F-789ABADB15FC
Q7795953,Thong Khon,Q114417459,Minister of Tourism,1998-11-30,,,,Q7795953-9BC2BA15-472C-440B-81E7-8D3F92469CE7
Q7878253,Ouk Rabun,Q114417390,Minister of Rural Development,2016-04-05,,,,Q7878253-12218986-E780-49EE-A4E8-8C7ACCB53098
Q8053618,Yim Chhay Ly,Q29146839,Deputy Prime Minister without Portfolio,2008-09-25,,102,,Q8053618-6568A8EC-8EBD-4283-8785-01DBA33C3726
